arm,seed,label,n_days,start,end,start_equity,end_equity,total_return,cagr,volatility,sharpe,sortino,max_drawdown,calmar,win_rate,turnover_per_cycle,total_costs,time_in_market,n_cycles,risk_free_rate
no_bandit_a,15,no_bandit_a/seed15,2765,2015-01-02,2025-12-30,100000.0,250946.52487676463,1.509465248767646,0.08730264091874784,0.11752094771119316,0.7727467077403362,1.015203088695117,-0.18135184058360315,0.4813992548286343,0.5481186685962374,0.9026388393537434,41417.5895,0.7752563123399759,571,0.0
no_bandit_a,16,no_bandit_a/seed16,2765,2015-01-02,2025-12-30,100000.0,302897.56540890364,2.0289756540890362,0.10607386498500815,0.11733359900301583,0.9199957859512562,1.247969484628342,-0.15876188291905943,0.6681318149841239,0.5568017366136034,0.9373625386725912,49339.6865,0.776043419745223,571,0.0
no_bandit_a,17,no_bandit_a/seed17,2765,2015-01-02,2025-12-30,100000.0,278245.65400988155,1.7824565400988153,0.09756501116256766,0.11623274720390256,0.860966777795375,1.178105155056294,-0.1511573952857402,0.6454531118251657,0.5520984081041969,0.9091983296036343,46657.11869999999,0.7697980467507568,571,0.0
no_bandit_a,18,no_bandit_a/seed18,2765,2015-01-02,2025-12-30,100000.0,291465.2786583867,1.9146527865838672,0.10220935860607816,0.11667361365993167,0.8944311346545194,1.2012173683873553,-0.15415575069541015,0.663026569849018,0.5492040520984081,0.9083217044300046,47643.655199999994,0.7746343687555941,571,0.0
no_bandit_a,19,no_bandit_a/seed19,2765,2015-01-02,2025-12-30,100000.0,362200.6170402495,2.622006170402495,0.12421238687952907,0.11676388419680409,1.0636075456556953,1.4134952919536805,-0.1661953153034706,0.7473880154366492,0.5477568740955138,0.9100753628191565,51427.076700000005,0.7710194138245813,571,0.0
no_bandit_b,0,no_bandit_b/seed0,2765,2015-01-02,2025-12-30,100000.0,158985.57258341752,0.5898557258341752,0.04308039956083909,0.10350821727960015,0.46029425220024095,0.4903041474839333,-0.22217113815968212,0.1939063728875337,0.3795224312590449,0.990125877674783,39609.1736,0.5732390809714754,571,0.0
no_bandit_b,1,no_bandit_b/seed1,2765,2015-01-02,2025-12-30,100000.0,234468.932118934,1.3446893211893398,0.08060547248234817,0.11929829520432804,0.7109900490170137,0.9509430235839667,-0.1852596006804213,0.4350947113472147,0.534370477568741,1.3452899476195108,59347.8688,0.7915086162223073,571,0.0
no_bandit_b,2,no_bandit_b/seed2,2765,2015-01-02,2025-12-30,100000.0,311080.1661195825,2.1108016611958247,0.108759270819061,0.11926175386974437,0.9274132111994243,1.232293851421846,-0.16525767690340604,0.6581193252682074,0.5481186685962374,1.3509088876326454,70711.1679,0.7918618112664009,571,0.0
no_bandit_b,3,no_bandit_b/seed3,2765,2015-01-02,2025-12-30,100000.0,261634.29849302798,1.61634298493028,0.09143594274676747,0.11657562271523661,0.8106705756086644,1.0757979099843624,-0.1708425510970325,0.5352059083619929,0.5397973950795948,1.3293859563173256,60062.058300000004,0.7811661845658984,571,0.0
no_bandit_b,4,no_bandit_b/seed4,2765,2015-01-02,2025-12-30,100000.0,274979.4038545498,1.749794038545498,0.09638663396124536,0.12097565206638629,0.8230677410856632,1.049790540321041,-0.17606363297807529,0.5474533969956653,0.5499276410998553,1.3086005626051394,62283.90929999999,0.781820440889734,571,0.0
no_bandit_b,5,no_bandit_b/seed5,2765,2015-01-02,2025-12-30,100000.0,311608.4967481365,2.1160849674813647,0.10893044584044409,0.11954423400912591,0.9266411718170651,1.2762270024586542,-0.1693332249115817,0.6432904463806364,0.5397973950795948,1.305330734982772,73592.49179999999,0.7756378720288009,571,0.0
no_bandit_b,6,no_bandit_b/seed6,2765,2015-01-02,2025-12-30,100000.0,302349.66809502116,2.0234966809502115,0.10589170645458701,0.11992510787241903,0.9013578973908267,1.1745756825414906,-0.16041237397694968,0.6601218087440252,0.5502894356005789,1.302291168315366,61862.5438,0.7684396226165678,571,0.0
no_bandit_b,7,no_bandit_b/seed7,2765,2015-01-02,2025-12-30,100000.0,301703.5458106564,2.0170354581065637,0.10567650524965466,0.11608441550893418,0.9255819417462555,1.2186329658364754,-0.1300329220117561,0.8126903834407458,0.5437771345875543,1.3180599970014546,63270.418300000005,0.779667542307027,571,0.0
no_bandit_b,8,no_bandit_b/seed8,2765,2015-01-02,2025-12-30,100000.0,269170.7875893811,1.6917078758938109,0.09425924395864627,0.11981799986307438,0.8136320099651269,1.0300061795860076,-0.1783529127425608,0.5284984837601306,0.5477568740955138,1.3095990158943545,66755.5536,0.7754308201037731,571,0.0
no_bandit_b,9,no_bandit_b/seed9,2765,2015-01-02,2025-12-30,100000.0,230830.43667551322,1.3083043667551322,0.07906911901528813,0.11973462416371143,0.6969954139397981,0.9122004172259458,-0.13900825161622832,0.5688088159944694,0.5390738060781476,1.348702980502924,58182.282400000004,0.7884979611312091,571,0.0
no_bandit_b,10,no_bandit_b/seed10,2765,2015-01-02,2025-12-30,100000.0,255610.42915603245,1.5561042915603247,0.08912562362892773,0.11775710443309706,0.78578077795398,0.99714091195991,-0.15241103914837392,0.5847714452111497,0.5397973950795948,1.3200581957953368,62129.4482,0.7815368903101058,571,0.0
no_bandit_b,11,no_bandit_b/seed11,2765,2015-01-02,2025-12-30,100000.0,160414.00903109444,0.6041400903109444,0.04392949915939681,0.10510433664682237,0.46255839530148407,0.5284152703333919,-0.21449734537929543,0.20480206448110733,0.3983357452966715,0.9922149574378635,41942.9902,0.5876468107388808,571,0.0
no_bandit_b,12,no_bandit_b/seed12,2765,2015-01-02,2025-12-30,100000.0,280278.7584436834,1.802787584436834,0.09829216817091235,0.11534758107884557,0.872512918498855,1.1481245894279264,-0.20558580470644053,0.47810775802962374,0.540520984081042,1.2985780622100471,63880.4535,0.7776696631834156,571,0.0
no_bandit_b,13,no_bandit_b/seed13,2765,2015-01-02,2025-12-30,100000.0,249217.337169359,1.4921733716935899,0.08661891807507782,0.12195147671363958,0.7439028836913762,0.9540695143985958,-0.22461002958475948,0.3856413635455716,0.5372648335745297,1.3331076028712443,56586.8332,0.7793999714255807,571,0.0
no_bandit_b,14,no_bandit_b/seed14,2765,2015-01-02,2025-12-30,100000.0,227157.2306654076,1.2715723066540763,0.07749561479556277,0.12095844725188615,0.6790869873713893,0.8750762289541907,-0.1947018303948251,0.3980220146796447,0.5470332850940666,1.3008774478107856,54657.9776,0.7793524543781888,571,0.0
no_bandit_b,15,no_bandit_b/seed15,2765,2015-01-02,2025-12-30,100000.0,306180.42482878536,2.0618042482878534,0.10715907889390275,0.11754936957977882,0.9268619826464002,1.2588233737305414,-0.19138681923487794,0.5599083537847642,0.5481186685962374,1.3145415620390186,64307.958999999995,0.780009434191332,571,0.0
no_bandit_b,16,no_bandit_b/seed16,2765,2015-01-02,2025-12-30,100000.0,164012.66098932974,0.6401266098932974,0.046038541422400936,0.10718007986184953,0.47474148594392984,0.4727733735698527,-0.22242718408450113,0.20698253053867138,0.36324167872648333,0.952810404881482,39605.1329,0.5494006329728467,571,0.0
no_bandit_b,17,no_bandit_b/seed17,2765,2015-01-02,2025-12-30,100000.0,258435.00253638066,1.5843500253638068,0.0902150189000539,0.12160587199134865,0.7727677766706911,1.0305789447896623,-0.18638357744505168,0.48402879769088275,0.5437771345875543,1.3457715333165179,63450.4718,0.7807708450522058,571,0.0
no_bandit_b,18,no_bandit_b/seed18,2765,2015-01-02,2025-12-30,100000.0,249273.09949662618,1.4927309949662617,0.08664103376100862,0.11868658520866714,0.761191487739854,0.9952625947618514,-0.20001839353580997,0.4331653315948515,0.5397973950795948,1.339154410870509,59569.022899999996,0.7848369951679796,571,0.0
no_bandit_b,19,no_bandit_b/seed19,2765,2015-01-02,2025-12-30,100000.0,262608.26611781586,1.6260826611781587,0.09180493654459876,0.11884673875321314,0.8002247043980181,1.07178580277604,-0.1476461117209654,0.6217904113729713,0.538712011577424,1.3439669661768965,61567.631,0.7832219137548929,571,0.0
no_bandit_c,0,no_bandit_c/seed0,2765,2015-01-02,2025-12-30,100000.0,172322.01634214932,0.7232201634214932,0.0507520366117471,0.1047237233722637,0.5262363711024899,0.5889977793393596,-0.22374577397227802,0.22682902881569172,0.4037626628075253,0.6741435183445434,29356.380500000003,0.5887758554622117,571,0.0
no_bandit_c,1,no_bandit_c/seed1,2765,2015-01-02,2025-12-30,100000.0,340853.68514397566,2.4085368514397567,0.11801706703828918,0.11617111196664806,1.0207125139602216,1.362344819222018,-0.12951192126727526,0.9112448173379807,0.5502894356005789,0.8929386737980575,47750.822,0.7657488040757294,571,0.0
no_bandit_c,2,no_bandit_c/seed2,2765,2015-01-02,2025-12-30,100000.0,332952.6152844777,2.3295261528447773,0.11563425036903507,0.1153977986038524,1.0082475008706049,1.3417834197193284,-0.13200144625950722,0.8760074502646343,0.5495658465991317,0.840579820248842,44875.260800000004,0.776545845422607,571,0.0
no_bandit_c,3,no_bandit_c/seed3,2765,2015-01-02,2025-12-30,100000.0,271432.3630924494,1.7143236309244938,0.09509245542716127,0.11705141936326598,0.8364782725158276,1.123122773771504,-0.1391827105863224,0.6832203154154269,0.5492040520984081,0.9149313466770014,43210.941900000005,0.7613064762489029,571,0.0
no_bandit_c,4,no_bandit_c/seed4,2765,2015-01-02,2025-12-30,100000.0,303597.9954581536,2.035979954581536,0.10630630011406428,0.11458826972316465,0.9411479181345148,1.229075965724622,-0.14341825335400957,0.7412327066322639,0.5510130246020261,0.904888211597273,46641.148400000005,0.7757018703557867,571,0.0
no_bandit_c,5,no_bandit_c/seed5,2765,2015-01-02,2025-12-30,100000.0,344673.5471417141,2.4467354714171408,0.11915111318646154,0.11449920273400047,1.0428480986014097,1.3802100249218892,-0.151564748171554,0.7861400135841355,0.5455861070911722,0.8901356106577811,48440.1442,0.7866006017744227,571,0.0
no_bandit_c,6,no_bandit_c/seed6,2765,2015-01-02,2025-12-30,100000.0,316097.1166195615,2.160971166195615,0.1103741750696956,0.11557470855067177,0.9659255594807009,1.2782782025335,-0.14819634156032627,0.744783399560276,0.5459479015918958,0.8862372448418586,44935.9841,0.779178996279383,571,0.0
no_bandit_c,7,no_bandit_c/seed7,2765,2015-01-02,2025-12-30,100000.0,340107.78869103146,2.4010778869103144,0.11779427687974153,0.11433619585662222,1.033517409894658,1.392402068822228,-0.1466283879436084,0.8033524649063444,0.5499276410998553,0.9089473528366043,51262.003800000006,0.7651235972907472,571,0.0
no_bandit_c,8,no_bandit_c/seed8,2765,2015-01-02,2025-12-30,100000.0,323400.5134419096,2.234005134419096,0.11268389950188129,0.11394836739796191,0.9963001550880953,1.3564905001385792,-0.14598703948640857,0.7718760507666312,0.5568017366136034,0.8857396598251585,48364.6802,0.7625348946019151,571,0.0
no_bandit_c,9,no_bandit_c/seed9,2765,2015-01-02,2025-12-30,100000.0,350927.7522211722,2.5092775222117223,0.12098343654848698,0.11441675971549076,1.0578368915420422,1.4132167760256722,-0.14212572531664247,0.8512423509463012,0.5510130246020261,0.8897041192463684,48196.5907,0.77258958347884,571,0.0
no_bandit_c,10,no_bandit_c/seed10,2765,2015-01-02,2025-12-30,100000.0,339271.0946992709,2.3927109469927093,0.11754383744063479,0.11421628020408893,1.0325560616339633,1.3535921940753777,-0.1463890295666404,0.8029552336578987,0.5495658465991317,0.8393735007425829,44582.7849,0.7721232776106617,571,0.0
no_bandit_c,11,no_bandit_c/seed11,2765,2015-01-02,2025-12-30,100000.0,244934.45384220616,1.4493445384220616,0.08490671099210134,0.11673277405556992,0.7581354130822574,1.0195234498826673,-0.1672486677526926,0.5076674877772496,0.5510130246020261,0.9500056911656766,43296.922,0.7610262793593473,571,0.0
no_bandit_c,12,no_bandit_c/seed12,2765,2015-01-02,2025-12-30,100000.0,337819.3075004771,2.3781930750047713,0.11710795286642894,0.11350767086555326,1.0347761733678704,1.400640668968126,-0.1374833090404775,0.8517976013506505,0.5470332850940666,0.8537530907480906,44725.916800000006,0.7715683406937525,571,0.0
no_bandit_c,13,no_bandit_c/seed13,2765,2015-01-02,2025-12-30,100000.0,302288.6585428457,2.022886585428457,0.10587140414475193,0.11381473438352074,0.9432645401423616,1.2546556999175482,-0.1224761325982236,0.8644247813739957,0.5488422575976846,0.8735257168601389,48133.071500000005,0.7796372368052281,571,0.0
no_bandit_c,14,no_bandit_c/seed14,2765,2015-01-02,2025-12-30,100000.0,323113.58120826463,2.231135812082646,0.11259405524714272,0.11539152030287876,0.9846100435390113,1.3063847733054275,-0.1535101264744422,0.7334633736093523,0.5517366136034733,0.8858308043124031,43266.197700000004,0.7854031077659217,571,0.0
no_bandit_c,15,no_bandit_c/seed15,2765,2015-01-02,2025-12-30,100000.0,273886.1080391088,1.738861080391088,0.0959893582393403,0.11423338914411964,0.8614579643075873,1.1577164527998978,-0.14444488564135496,0.6645396810910574,0.5510130246020261,0.8893435266627672,45236.4045,0.775781262255608,571,0.0
no_bandit_c,16,no_bandit_c/seed16,2765,2015-01-02,2025-12-30,100000.0,298637.85975304764,1.9863785975304764,0.1046496856028738,0.11657416014298391,0.9140874366433137,1.2466151809538673,-0.13916664465196882,0.7519739077175006,0.5520984081041969,0.9134490323494344,46606.8729,0.7719907380031003,571,0.0
no_bandit_c,17,no_bandit_c/seed17,2765,2015-01-02,2025-12-30,100000.0,267066.89428267407,1.6706689428267407,0.09347839235571986,0.11527831352680877,0.834729711964319,1.1178225485780158,-0.16092768392159068,0.580872041887247,0.5560781476121563,0.927592037252816,44508.0625,0.7643262103287296,571,0.0
no_bandit_c,18,no_bandit_c/seed18,2765,2015-01-02,2025-12-30,100000.0,394272.0327116322,2.942720327116322,0.13292293375028996,0.11499391536256891,1.1454630850658079,1.5489609549641639,-0.12798624527829316,1.0385720235894291,0.5473950795947902,0.8951088638106448,52050.712,0.7780133695781934,571,0.0
no_bandit_c,19,no_bandit_c/seed19,2765,2015-01-02,2025-12-30,100000.0,315120.3074418262,2.151203074418262,0.11006158585831138,0.11528206971554653,0.9656013684023943,1.2897699979174508,-0.19209128432687728,0.5729650163149628,0.5513748191027497,0.8944516850613162,44560.7655,0.7905255568953958,571,0.0
