Date,full,no_pods,hmm_only,no_decay,no_bandit_a,no_bandit_b,no_bandit_c,buy_and_hold,static_40,benchmark_spx
2023-11-02,207169.74183740586,211766.90595337158,178038.5849186505,204835.432227056,205229.55030477454,179906.07082122378,214090.7833148242,1997323.0031249444,178752.37212601083,246816.8457126788
2023-11-03,207528.6257036252,212443.77124194504,178470.19056930547,205215.49600257113,205581.04225064052,180373.50070228882,214469.3892226983,2059534.4944961295,179076.88375898125,249068.649494295
2023-11-06,207918.60040649754,212928.56814881577,178834.2356996334,205581.25871116616,205962.96076490523,180771.85132547654,214864.9431935122,2090680.7740492313,179331.5311684524,249641.5932236651
2023-11-07,207851.61635413655,212777.98310072246,178757.89001229304,205481.7152086472,205893.4198352482,180734.55532296546,214799.65784751755,2098573.120867774,179305.65115689463,250352.10277176084
2023-11-08,207055.9456971805,212220.29799556936,178279.18983904278,204756.33197515417,205097.75696527405,180275.05036611337,214054.64000627017,2123072.0237222165,179087.98493014977,250535.4997480792
2023-11-09,205129.04469854926,210498.80929377332,176872.6960461198,203052.7787320184,203174.47854216982,178909.11600963323,212200.14765112623,2135039.7349430886,178436.43743415375,248581.59849081602
2023-11-10,206814.11645426453,212267.16903540987,178202.78113990035,204762.77814193972,204825.71502365245,180261.58414936293,213926.65710413587,2194220.0625277865,179232.16135602153,252460.64349130428
2023-11-13,207061.49032197086,212532.49287017272,178555.92025211843,205108.15658002655,205053.4904866707,180609.21695101913,214257.82580210775,2205656.3258838854,179381.6204664425,252220.02087069882
2023-11-14,208956.21429157833,214354.25854548448,179714.6997022623,206785.7980322254,206942.3368256734,181764.35873866215,216054.4382182741,2252471.3744360716,180148.9360509388,257113.3017923907
2023-11-15,209955.02069421826,215310.6268405902,180630.1249250381,207846.44164400583,207940.3624795462,182788.33429821813,217095.3800746239,2221586.015368673,180546.6862005398,257657.56035367
2023-11-16,206159.75477373725,212000.91974362958,176991.7026365737,203666.8525476752,204105.14736947799,179079.9652473309,212888.3585059797,2242884.4066732745,178961.83999169088,257972.73547293272
2023-11-17,206106.10978786388,211954.8413955844,176848.85104766354,203605.54795204155,204008.3334831795,178989.69831898547,212861.77146780895,2236368.7047572886,178994.61446302533,258293.60783554256
2023-11-20,206859.2907390755,212827.9581158276,177497.23308011377,204385.17248658137,204722.09178514156,179608.34090895293,213603.72661254866,2282814.40955748,179394.0066963757,260281.87341775693
2023-11-21,207492.03130723393,213499.6127504251,177992.851410757,204978.30101602004,205373.31172128947,180130.5213219524,214164.14804078304,2264490.804937924,179616.38358677295,259714.57267227353
2023-11-22,206640.74518445198,212658.29142890888,177303.94611687917,204184.20414348695,204485.55390532914,179483.7265193384,213304.7439398809,2213378.612174585,179217.8268400887,260717.32367434874
2023-11-24,207146.59490287158,213003.7691238715,177474.63590989128,204528.76235752227,205028.06380335527,179694.84653122895,213786.30501959534,2175443.171713394,179397.45358208552,260877.7146394366
2023-11-27,206923.16672019713,212834.57504548304,177506.71268734877,204445.09415950644,204792.15763112454,179649.57623500723,213570.877504014,2194510.4716035733,179347.62001227046,260407.88197140684
2023-11-28,207240.18082663513,213175.27186784302,177779.4558167869,204808.91362763627,205121.81344366662,179888.02957891804,213880.79941400915,2178388.8534389404,179517.422177781,260665.72292746152
2023-11-29,207606.5023699733,213583.36987182597,177884.5521427928,205078.62734385932,205486.4428596354,180048.2984532089,214239.2852660256,2191499.918356975,179615.36566571664,260482.38021060362
2023-11-30,208390.904748092,214220.8094772508,178511.42810735473,205909.98701487432,206402.45212860947,180671.0162646693,215018.78902762296,2136190.5060613686,180071.429582416,261508.01061850155
2023-12-01,210471.24408953567,216334.29510488483,180215.35579164838,208082.60471316142,208654.75941035565,182283.51382078702,217097.38236981598,2137450.3363147895,180983.23690444778,263055.0925278033
2023-12-04,210161.45898144372,215800.69122766796,179960.701078587,207749.34114596708,208428.977655455,182078.53669050912,216792.88172527868,2085632.0211276335,180929.70273317854,261674.20734585752
2023-12-05,210455.1995122204,216315.18291831,180152.0179023259,208044.6845137356,208634.9072980686,182252.59255136998,217063.17387392442,2129396.180259906,181080.52681232052,261622.62468545712
2023-12-06,209310.1516773214,214829.43412141214,179305.42319634717,206814.0414529484,207499.56158024463,181458.44728656585,215971.3816979705,2085630.899912795,180446.7704138594,260568.345282442
2023-12-07,209228.06757483576,214877.41267906845,179549.44247882284,206719.1860418508,207372.69239851646,181638.4480776766,215840.00674307634,2130149.818901838,180508.55749101564,262556.5746916827
2023-12-08,209984.46243794606,215495.73223630275,180120.19000119442,207181.86914607362,208103.3146971175,182218.5817350288,216467.9594415123,2167691.8554945583,180746.86830922245,263685.3704203814
2023-12-11,210107.14526068332,215363.15175146476,179772.82817039036,207146.227497281,208220.62361041873,181963.20644095933,216587.33395940103,2131827.32585909,180755.13297624554,264710.98274179257
2023-12-12,210871.67546120478,216207.26215052643,180580.59461139556,207764.43415195664,208914.20931016287,182693.4868350149,217268.63654379072,2174895.4439683896,181129.049334684,265919.97395303525
2023-12-13,213866.28245956558,218847.95844767112,182170.78901663102,210494.87958195695,212083.19582437578,184573.67318638694,220252.69162403274,2196702.0688321977,181995.2976624947,269587.0272415484
2023-12-14,215449.3446358223,220355.49709003526,183255.5039986921,211995.664490326,213683.83008080669,185619.68539613413,221823.44308044817,2208742.336339606,182679.51007033445,270452.23051138484
2023-12-15,215283.74630538755,220120.55294182207,183321.6236422093,211910.0569404941,213522.8817787238,185614.893891362,221576.22689910777,2230137.281437545,182556.3937845503,270006.9050329913
2023-12-18,216454.03828850738,221279.69706731284,184319.46198670162,213046.61191210352,214655.98616637575,186566.65917336784,222637.60735968658,2279896.3782337266,183149.0027021849,271525.75393637264
2023-12-19,217585.19298028992,222561.97567089103,185311.7164424642,214183.81810032373,215811.43002139934,187446.23091036934,223898.05949716317,2262180.567046932,183919.0439903494,273176.8874043292
2023-12-20,214095.95132291797,218941.3840443028,182676.20813349023,210922.33357896507,212359.23967713257,184859.41722347052,220379.15340233984,2196690.791879133,182045.28136556837,269391.421886629
2023-12-21,215397.3861991199,220204.4396354688,183511.77240166353,212345.83721185257,213782.38501168316,185751.99409808734,221730.3015586587,2233923.1202893835,182652.87582758555,271945.7221602496
2023-12-22,215769.66327941458,220650.0990397755,183729.97228050028,212805.727970766,214196.09958756837,185993.53133740107,222064.71156430952,2228072.9693528507,182889.42603846468,272492.27770535456
2023-12-26,216701.6413128872,221565.20367046102,184479.68677325567,213662.2879594289,215122.79304546257,186764.48488220264,223030.2088454565,2247594.2104867515,183208.11602356524,273642.8676506671
2023-12-27,217845.22405509115,222592.930457322,185208.50173155562,214780.79184386678,216301.8656902737,187603.55583252426,224125.1048748774,2254534.683776601,183606.14135164063,274137.6415840167
2023-12-28,218309.4699847889,223116.75902906572,185550.98614744493,215253.9891799263,216710.580351275,187886.6493780713,224602.33789876342,2259634.330768594,183895.3467557174,274241.1686345538
2023-12-29,218235.8393853708,222975.3294985054,185465.35262116388,215162.16018115001,216639.31125084875,187815.8537692212,224512.05766170734,2259349.797296854,183835.51002274698,273447.2803822345
2024-01-02,220369.07810538658,224925.9029460343,186924.3884556494,217174.1045192963,218779.3087440313,189371.83932842198,226628.53380448185,2206164.3871467514,184758.02226350852,271916.9284732379
2024-01-03,220530.51186014913,224984.42272556113,187032.24037682966,217376.51409055377,218962.56283169086,189529.4074746655,226831.90046607197,2181709.251008778,184719.0344528724,269696.28770840634
2024-01-04,220136.3493584021,224446.06945651985,186804.57730276824,216910.8034247298,218575.39834366512,189217.48978016747,226388.13272564844,2199237.231853611,184638.16887514468,268827.5394871539
2024-01-05,220922.00465478384,225206.58235332038,187511.11252085038,217545.92620431856,219329.36583087905,189787.36647801238,227127.03111070627,2245165.473018882,184942.90981041803,269195.78035873594
2024-01-08,222569.18133533787,226991.68042116164,188965.55460240802,218888.76145310793,220699.68105549994,190953.23526269803,228599.775462327,2376990.8668235946,185985.3599511552,273038.81516397273
2024-01-09,222277.24926555474,226849.38826595494,188796.97853819357,218609.10428856156,220165.27108678463,190701.98409231316,228243.44961891515,2412599.396073569,185969.07456199464,272624.5803564166
2024-01-10,223217.5561144589,227866.11157749192,189566.79273994954,219454.87133173706,220992.764374603,191413.01790704313,229114.43895022044,2463692.2666399623,186640.96842433442,274166.36292508116
2024-01-11,222012.48017308852,226732.20062831062,188669.44494795433,218367.03760529537,219823.5925945246,190442.52008545652,227939.05432025963,2481230.835884834,186137.9972792887,274045.5813661212
2024-01-12,222443.47642577632,227138.56757192608,188951.3956361902,218767.23453809935,219985.69650113437,190659.6877934669,228300.30835004518,2476740.9037407585,186212.3630578585,274235.4171317462
2024-01-16,221323.85605804552,225972.36147421817,187976.71591608072,217764.8555824024,219136.21765332512,189807.8581346593,227289.69658299614,2544531.3199122255,185973.74554712698,273228.65092959773
2024-01-17,219935.01917910593,224568.60980620034,186968.9525851907,216561.10583639084,217713.45245627966,188691.99926740097,225958.76627106965,2528348.633251567,185158.74387682785,271709.8562856768
2024-01-18,221131.1754678407,225532.19012702178,187697.82480008897,217531.98054551738,219062.4496000039,189488.72088547033,227142.05719673663,2572320.2659990513,185701.57837337628,274126.1204919146
2024-01-19,222830.92814209784,227455.46525598606,188699.3296338766,219080.8430932662,220464.59827505835,190535.2015252263,228742.7132590293,2671684.265333657,186349.696253187,277543.41748398007
2024-01-22,223149.98355040728,227712.4435041355,188949.90183841827,219269.0278607308,220865.83675833023,190760.2872627556,229032.51876916955,2678156.8030165927,186382.58912663057,278130.23354873835
2024-01-23,221499.16342387782,225972.23766626843,187605.08289090483,217872.02143154712,218946.70903537804,189505.11116382328,227443.77583123132,2686719.1876721177,186029.9552828985,278941.39439596736
2024-01-24,221310.62271743052,226043.2061345988,187287.69647550324,217744.6695952843,218537.7742716784,189211.04557992326,227215.79714279654,2747763.684939585,185967.63343130553,279246.332563692
2024-01-25,223116.0093672669,228239.18582964054,188669.58283794904,219812.80402996525,220388.4391650754,190677.84177331216,229160.30787272908,2761046.2137508662,186893.38493466354,280765.0910346393
2024-01-26,222880.24834745223,228092.9552096604,188763.94224478706,219633.07173682045,220394.01615190654,190751.26371958558,229031.6396747372,2737379.234218728,186960.3264329736,280408.4074281329
2024-01-29,223892.81934174342,228983.1835617526,189475.79882942562,220561.31543170224,221282.35930446498,191437.74861801087,230023.3956954736,2798118.7944956766,187610.69136450972,282629.0843659381
2024-01-30,226214.5204887595,230849.40796775123,190632.43992980986,222638.92380310845,223146.64594136676,192698.36208328087,232095.44155250862,2812111.9652251,188301.36905739113,282410.49108627497
2024-01-31,224442.66944050454,229356.46610874595,189628.8318767866,221045.13009772118,221704.92081796494,191667.76768080797,230465.07290023676,2759038.440677998,187542.51639271714,277802.27128329646
2024-02-01,226119.08604096356,230410.76612774073,190973.1829551494,222539.3346443327,223644.2268006283,192871.16991099023,232263.4429987405,2822634.9675523075,188203.8274786753,281438.23390097223
2024-02-02,226434.29495799541,230146.23711040994,191199.33448022828,223044.09271421965,224106.62114074235,193037.46615022846,232807.44567483207,2951124.273365679,188173.61818139287,284401.0174793414
2024-02-05,225860.58977880952,229389.84574702018,190509.52332964196,222551.64810433402,223405.55238879396,192342.001120059,232274.15463591734,3079791.803466174,187808.7925764582,283365.47567666805
2024-02-06,227356.98017485178,231193.5929582463,191578.54313545083,223871.68984617153,224879.05310957396,193471.86843651495,233666.48279570305,3035266.542764712,188449.54784029868,284188.17570248595
2024-02-07,227879.89663064008,231579.08459723773,191851.39259370632,224319.8773616373,225253.4071391654,193700.65553194543,234143.54898369746,3113040.1417131536,188697.797239905,286558.37362680235
2024-02-08,226926.99893033443,230414.29413805692,191084.05480664785,223408.90406101296,224425.29326819204,192956.41400970166,233213.7824523361,3093350.619072942,188222.82055641245,286684.997121004
2024-02-09,227870.73119629273,231687.16212860588,191764.10824635366,224387.85545346775,225223.59561370197,193526.0098933897,234182.45292552625,3196903.382045725,188750.8877504211,288341.86400528136
2024-02-12,229254.5929725789,232968.93323148444,192820.74856977395,225670.31898296028,226614.09918862535,194625.66384445876,235568.77685504704,3203452.4623950557,189363.99598335032,288215.29477054015
2024-02-13,227055.6649990403,230868.09171195707,191109.81675111034,223583.64607478384,224456.61355823348,192877.31028393257,233362.682333413,3195022.7017207625,188328.82938724666,284245.6907305621
2024-02-14,227924.98504473237,232079.2623135989,191729.25581895123,224515.10865810257,225173.99102088917,193326.83690668858,234202.26880723663,3269474.7279830463,188841.29377245554,286828.80277768127
2024-02-15,229915.5817049456,233691.9076516498,193073.8306869165,226349.7767727399,227079.2280751131,194740.28244319488,236129.9663760595,3221581.5683956817,189895.11944347408,288807.84425161924
2024-02-16,230005.56385087795,233780.99227244314,193180.51210496767,226318.35171760703,227318.39740955402,194881.84301304404,236207.71473655588,3219400.989431013,189820.441181787,287369.6249064654
2024-02-20,231856.03457972134,235099.3242103309,194750.89602036198,227314.24659563988,229836.29350820096,196676.90314197965,237856.0266673076,3090349.4518407756,190288.4486669604,285787.5094722003
2024-02-21,230960.42969351268,234035.01539660216,194110.97483323992,226550.54369367607,228704.36807683264,195985.0469939715,236925.8653892805,3008951.5315010236,190118.8849508677,286046.38135800353
2024-02-22,234488.72875526763,238791.15455585936,196928.619056988,230664.37194301334,231909.39280717922,198330.65043669075,240936.97352517123,3468317.2557217814,192264.71164294297,291966.2512713946
2024-02-23,235584.2339108978,239619.67007469182,197620.12087508437,231548.2965081539,233040.14710003656,199046.88598139185,241975.19954445848,3480733.408313571,192753.31920640162,292167.6262156085
2024-02-26,233628.6242662387,238790.58645364805,196776.4775110923,230611.7694578132,231188.76849677647,197843.07737657317,240388.17191465842,3491444.197696302,192535.96809531955,291097.57539608947
2024-02-27,234222.89709514185,239136.68377537368,197058.09831108205,231011.55837589284,231772.97189460153,198223.87352256538,240867.80459027598,3475727.9169888715,192637.396095915,291638.32517892634
2024-02-28,234092.15559294488,238832.5925658045,196880.79563785472,230875.9776523177,231714.3331268003,198030.09320710652,240712.7433942955,3432829.218697541,192713.8556821413,291252.9202313556
2024-02-29,233743.37659996335,238410.58123153742,196679.27366921311,230487.3014202007,231491.1363191121,197725.64312015587,240377.31469942853,3492740.0306827626,192746.10285352907,292299.9288666705
2024-03-01,234308.4151028067,239029.96065100055,197087.0547703789,231172.0184246914,232065.92035063193,198140.20338174803,241033.94683512542,3623810.797592256,192962.06792915697,295044.10107888974
2024-03-04,234689.08068128474,239342.5738607053,197195.61372250956,231511.43996131592,232249.40569748537,198357.7472327128,241452.48434030026,3746466.6192368716,193077.1320153268,294727.6960785235
2024-03-05,236319.9696046332,240935.60476275376,198287.43518845167,232940.04043413312,233769.35634327462,199528.14312355174,243029.67556768662,3778559.5911147185,193809.7996502053,291782.1489220904
2024-03-06,237293.5359430001,241888.81896083948,198902.69995219345,233863.59638246841,234622.04512503385,200211.69167799523,244028.15602849587,3892612.3859944963,194209.34238862543,293260.70113284484
2024-03-07,237570.20407561405,242239.5238132077,198844.09802444602,234124.18048918882,234771.42670682952,200367.49502356854,244358.94965604367,4056575.409968936,194156.1348560963,296171.7211859454
2024-03-08,238581.58622054354,242637.83927372022,199658.88092810553,234929.64051933266,235968.7720216271,201347.26457439427,245371.1905760065,3845397.1196387564,194343.53956613317,294394.0546562213
2024-03-11,239159.55813814755,243286.8973766664,200216.69078823755,235386.19052790562,236626.50970753064,201779.2883084028,245877.6530698359,3773768.957201181,194725.78597634472,294140.88001376524
2024-03-12,240450.21963272896,245104.59263714676,201242.3309033609,236685.74772383916,237863.54362204619,202572.78232448193,247114.9202102328,4028799.0323957293,195685.51807686465,297305.1108822955
2024-03-13,242779.9495235199,246612.73217626885,202752.6384759203,238888.74124882458,240120.6811369618,204536.26212334185,249540.16522146348,3988774.73026217,196247.47213920864,296839.07637649716
2024-03-14,240559.38763812958,244679.3052395465,200980.6702223352,236770.83782464213,237876.7405917663,202667.79518085925,247504.88368789,3865011.0055520884,195193.629669015,296252.2603117389
2024-03-15,241539.08454139702,245389.9379520645,201687.47019962774,237595.18742700858,239018.3558141734,203412.36643222597,248497.07410691553,3861521.281977358,195520.60438526486,294218.0188800372
2024-03-18,242187.484637055,246011.21736008202,202146.32041534552,238159.67534012077,239628.20160311312,203922.0405972002,249137.34375028414,3887964.9457241073,195831.06788111824,295966.5661659869
2024-03-19,243573.98756407286,247304.50676898117,203139.41934442878,239372.23862060663,241157.435465936,204901.015187046,250603.02309602592,3928378.3701450955,196297.76142912812,297611.3331905841
2024-03-20,245507.75678667883,249179.85373679473,204517.86457092874,241104.67080452573,243161.68087665862,206303.58939499292,252546.2768015686,3970835.814151448,197087.02808858972,300364.02413809387
2024-03-21,246104.46872768094,249714.2334242914,205056.40375320258,241768.7124608097,243727.9162524607,206806.9135698906,253113.85729812234,4015329.3911983077,197393.457110085,301356.6647940387
2024-03-22,245036.8906174036,248810.38721160372,204066.19283903652,240674.48655574737,242568.31953383744,205900.96935184154,252141.40300760613,4132212.7736686263,196911.29380082904,300785.3307619952
2024-03-25,244687.78643078363,248500.7200182629,203645.93155887263,240242.88784814355,242171.46336022718,205560.73404765176,251844.55308933477,4161506.8837027163,196739.00881764345,299954.31095224177
2024-03-26,243911.67045490508,247768.78184539927,203286.65899982574,239630.21505188575,241409.4633592743,205104.4205733351,251028.6377872008,4059825.027476105,196491.09692127045,299400.3218610553
2024-03-27,247442.81050567687,250899.21859595767,205784.6645637463,242752.51512108254,244898.9661761637,207784.72185148994,254490.83133288566,3968715.273129938,197968.62987890746,301916.4053880328
2024-03-28,246874.72574215446,250357.3429657143,205386.03389261555,242234.81025573914,244151.34217663988,207372.7452544687,253944.13537154128,3973130.809062886,197822.95415267505,301858.7094950885
2024-04-01,245928.65481304433,249428.77890022175,204713.62316292876,241331.7927519988,243248.88220236363,206677.07208121187,253050.21499947883,3972107.949842461,197352.08361909768,301333.5502638873
2024-04-02,244392.17438316284,247848.47650086778,203645.88555938317,239882.10159822824,241509.94635337446,205584.96280664598,251563.80789915117,3933175.2412549676,196702.91353680321,299417.6487154254
2024-04-03,243647.084866877,247223.56485099898,203027.2204990352,239150.0787458694,240928.74937040536,204941.95938152782,250841.64481483726,3911806.0066373665,195907.28113119182,299746.5153052081
2024-04-04,242658.36186169027,246333.90779419476,202104.38283249966,238186.16574998648,239955.33295341008,204014.32873610797,249753.4027975265,3785327.322539652,195752.1678483982,296087.8179736041
2024-04-05,244188.93612349677,248070.27458703617,203228.65552424526,239740.41423978718,241519.4774514806,205177.54198210314,251335.0803313647,3873810.324604676,196332.962345335,299180.96894894587
2024-04-08,243718.53896746296,247846.9868018378,202988.22630021634,239496.77115488262,241126.4438423863,204860.50407704903,250896.18274374492,3838416.459414041,196328.74478562013,299348.3412979449
2024-04-09,243329.87565051173,247327.27085470656,202677.72148442088,238988.18203122512,240698.11907433826,204519.23960166774,250408.2098890529,3764911.4544261247,196237.95523946837,299694.66134750546
2024-04-10,244713.89011863485,248668.81364501143,203287.40912991288,240075.7440212001,242026.4255730323,205320.1590666217,251683.7051086858,3832830.8619480585,196241.06169729386,296693.7514549273
2024-04-11,244823.6023432238,248908.72080570404,203644.9900142187,240064.26407659,242325.09304411284,205539.81082488992,251879.71148457663,3979988.808724796,196141.04434706966,298932.8404363116
2024-04-12,243062.28905187693,245334.70783190746,201028.14806220387,237322.8923327493,240111.45924251527,203456.74216187344,249557.63482007547,3873059.976426924,194454.12856613475,294806.6797664508
2024-04-15,241332.3727601907,243793.62436600198,199879.6389140472,235910.628572371,238440.9746574536,202250.74110776477,247910.11167069065,3782199.719307938,193978.58187855198,291113.32872610656
2024-04-16,241104.71683594925,243339.5319716787,199389.8172384622,235329.80360695743,238056.12992273812,201968.8095438587,247500.82022080943,3837999.38656549,193383.83687241335,290582.3818191241
2024-04-17,239799.9991572646,241936.2998131598,198318.54605818828,234067.84023829852,236992.5069500973,201021.67768944666,246390.48611058638,3699719.4983024234,193097.688841694,288862.6282201861
2024-04-18,240580.85399580823,242784.69523956283,198714.8789269567,234733.6296120765,237712.39209352076,201578.63168503626,247284.4081095083,3726647.3453699416,193334.19527766888,288268.23391745175
2024-04-19,240866.07103973502,242596.83077746644,199079.67245289095,235526.93756094846,238634.07118821275,201451.68498971176,247787.74886594992,3379005.658070592,193443.36821089836,285752.09613101376
2024-04-22,243570.46399035648,245320.782518882,201076.7826985881,238032.23565481123,241279.75700856853,203483.69018039017,250418.47913282612,3519603.424896881,194505.02166337293,288383.64378982724
2024-04-23,244401.65026334277,246302.32670162222,201261.58563051172,238449.7693358112,241799.85330976098,204211.83728475697,251477.7974279142,3641034.3184366203,194625.38895804534,291805.7879603595
2024-04-24,244353.51282997322,246181.4589937442,201448.43421974475,238656.93860191182,242024.21850090995,204080.50868863106,251321.79753687326,3528529.3866486996,194744.7610458528,291667.29973080626
2024-04-25,244501.7779106376,246500.39040386915,201615.8668123346,238937.88857657788,242231.64994913695,204192.97382921696,251512.25762733622,3651134.756878919,194944.0782043882,290559.2853754596
2024-04-26,244271.97381641512,246486.01175305038,201371.62261771958,238695.32512778003,242019.6961903947,203968.8456713164,251244.56893702937,3861301.8369145477,194880.23545617427,293312.01249594294
2024-04-29,244937.5827413182,247296.13529377073,201935.90680323562,239422.3750363951,242650.87841835432,204564.29821301758,251997.34490070274,3863719.02203086,195313.4666283197,294350.7556067828
2024-04-30,242756.32677625594,245222.25011215583,200324.1645905761,237469.33951759507,240494.51898307638,202962.664930351,249840.26903360445,3805269.0012182267,194333.7301839594,289687.8784406451
2024-05-01,243999.6877008608,246424.41905247985,201404.36875651992,238904.73606283256,241723.85180392762,203951.28271686588,251121.59372751685,3668980.2845975524,195120.96368597812,288747.23643429746
2024-05-02,244309.20402237034,246910.70929414948,201765.3942464575,239221.78384454775,242063.8468771957,204225.8162740719,251527.3765075237,3784428.8330947026,195454.77124957205,291447.9649051837
2024-05-03,245327.53405447415,247736.55946895992,202588.64515356926,240274.17610063692,242993.83682928997,205053.54272669627,252573.16436714446,3908106.682358049,195772.60481769187,295060.5778683795
2024-05-06,246715.21507245442,248966.49676192916,203671.23623746572,241612.475455055,244336.8263389647,206170.58438489307,253986.43630877882,4048338.7732364326,196229.35630891885,298107.62638882623
2024-05-07,247406.63525952835,249831.60420676245,204205.64324905374,242347.7075432077,245098.3130376941,206673.39493614127,254747.22528883358,3983930.9235402592,196576.99935641486,298436.6014975299
2024-05-08,248868.15153746036,251184.63650723835,205215.5162604908,243741.68863327993,246591.90507772085,207798.28900221738,256196.9090909288,3980323.0429794197,196982.68159006967,298465.4313575152
2024-05-09,250572.60877191546,253092.92076592162,206393.43369459134,245427.78624256182,248143.3478894735,209030.7140461037,257732.78467741195,3914348.7125693746,197654.31719874637,300185.1487834796
2024-05-10,250333.06175957937,252772.17433661284,206145.02005886333,245149.20709701875,247944.0204234447,208835.26468841886,257550.13447833853,3960983.721392002,197629.8682563712,300571.7836121539
2024-05-13,251054.32702829764,253648.2718445783,206687.7623668552,245848.32291331672,248610.87768835077,209314.34624546533,258245.50140438168,3983543.313555029,197950.6744166526,300612.1526507281
2024-05-14,251394.08436020967,254326.76450277894,206803.45238351013,246115.9441727184,248819.22967889896,209414.2406563848,258530.24904581104,4024680.314676073,198200.99576932285,301991.44622183405
2024-05-15,252986.71360228522,256118.98257904276,208044.75091613148,247632.03793287705,250360.32650690753,210521.29447892844,260110.92496640616,4162268.6989701143,198901.24310537023,305731.04440896783
2024-05-16,257779.49907146892,259351.13383227587,212196.1497015115,252599.76422875086,255623.1979901335,215041.47294230372,264887.6309714202,4154539.06332413,200438.11991044873,305101.92405154597
2024-05-17,259026.13081108156,260564.46795026516,213221.96082882932,253757.478647834,256976.13278643176,216145.74671473578,266044.38857770944,4078029.299680977,200803.7871801181,305540.5213568438
2024-05-20,254949.77328192606,256295.82002097293,210134.23725986556,249672.65645316133,252988.08250006032,212910.06000369956,262241.54868346493,4168278.561723726,199216.43038096034,305892.592909212
2024-05-21,258199.99143044715,259537.48561637168,212525.0075102027,252613.08977728555,256221.44905282167,215345.97479458275,265323.47982550564,4196843.754018262,200414.93544375105,306642.8203823565
2024-05-22,257838.15441099615,259140.3770615743,212362.34308682606,252371.90193236605,255985.81506724205,215199.98228615994,265072.3915432075,4178342.0438303673,200367.2758194888,305759.8380959796
2024-05-23,255964.00025018692,257163.6986854305,210822.0402596124,250257.62338536466,254014.18681997707,213729.41712173462,263207.7582954137,4541743.899831405,199985.12666457758,303526.51870388974
2024-05-24,256440.35141383353,257408.02888599387,211184.97044791357,250223.60693713563,254508.87541176513,214209.0435447616,263876.75235812884,4654830.46098141,200409.4935610589,305534.7698540362
2024-05-28,256878.09230994905,256806.1238171265,210739.19122377355,249452.15345279025,254824.26625147834,214050.10914092054,264184.283483838,4961847.131129811,200582.71282569662,305748.26274441706
2024-05-29,256412.78085114062,256389.69805856136,210339.90813128068,249054.40578549434,254299.831447727,213584.39012708777,263593.64611919713,4998612.8457927415,200378.4010097886,303607.2567810382
2024-05-30,257059.2229246599,256856.38761749872,210784.29658205234,249580.0167992027,255121.94374609148,214288.25772791734,264410.4015358199,4821747.232341405,200503.5758654949,301593.23604159727
2024-05-31,259231.64923646976,258877.75679945116,212335.90624601403,251498.94643589162,257404.25702643543,216075.48901445995,266679.13666998997,4790064.621485943,201240.23941884306,304340.19357278623
2024-06-03,259105.7932898241,259019.3747769088,212329.92070309032,251528.42815673375,257019.37919494216,215705.89551672168,266334.57829762937,5010444.132463817,201345.38246924666,304588.34017190733
2024-06-04,258956.4768890068,258807.5907106754,212163.69809729792,251591.1381215006,256998.90710536865,215420.457299666,266274.75891210034,5068946.763899986,201326.43564525526,304928.836372713
2024-06-05,258797.27031247976,258638.20731105082,211923.94483797182,251604.0401302346,256942.41598582926,215090.87719296874,266195.59266255784,5316458.812064078,201518.24343998486,308552.9342550372
2024-06-06,258337.64350857236,258074.31218680594,211645.91057444928,251184.0469133004,256381.09499234366,214704.1869649263,265526.32048571267,5256462.153766336,201420.14967634573,308547.2189252032
2024-06-07,257690.61073565815,257258.49279580652,211408.0824924005,250735.65519414778,255934.2550337715,214226.59834809665,265215.06420640415,5251011.650379371,201159.55554994193,308172.0690156573
2024-06-10,258989.43255504454,258658.37893317555,212223.25837293454,251846.07715343064,256955.08848426474,215156.59715586324,266246.9076540532,5290639.679990912,201705.09575198966,309124.25020059384
2024-06-11,256454.16720136968,256093.27694812944,210343.5357068223,249545.56706195703,255596.46081887936,213503.5778995584,264098.28549555794,5248107.5789790815,200518.8723506568,309868.7623439044
2024-06-12,255915.78204296256,255738.00413630382,209751.90205749247,249028.03860903298,255331.33425470497,213126.31356566824,263900.78073824896,5423335.6874914365,200305.41255857918,312413.7119038409
2024-06-13,257135.92211305996,256992.7331335567,210537.77170617078,250162.2740280195,256645.96631241794,214011.53100339993,265337.0367994446,5607970.753154378,200875.3167568994,313042.7237423419
2024-06-14,257578.30600751145,257633.2296672747,210835.76313809078,250620.10138455482,257084.2440707869,214302.44159601498,265819.66906900593,5702154.030022578,201050.93053344666,313233.17444851866
2024-06-17,257532.65337137994,257453.45560846018,210843.29647067646,250530.98134796222,256993.10662461273,214289.46925925463,265710.66161815956,5665127.891469471,201068.22353749635,315726.17961831845
2024-06-18,257807.55191887225,258319.87048130325,211058.98815794237,250855.78598020892,257159.01902105001,214418.15346517198,266041.8777253592,5854650.09154367,201190.80625948426,316528.2791356524
2024-06-20,258983.71423173128,258508.99858647422,211969.98662923998,251785.83533338975,258388.97647481173,215419.75329468065,267032.16176172707,5659488.655714486,201537.87823415693,315668.4837253741
2024-06-21,258371.91075826678,257491.02146654663,211436.40668987003,251260.34592231488,257876.75437641685,214957.1964677709,266436.2585345195,5484741.954547159,201199.46705991647,315245.2237608966
